Stn Lat Lon Pr T S O2
109 -64.501 79.996 1600 0.5039 34.692 189.95
109 -64.501 79.996 1604 0.4997 34.692 190.02
109 -64.501 79.996 1608 0.4984 34.692 190.1
109 -64.501 79.996 1612 0.4986 34.692 190.07
109 -64.501 79.996 1616 0.4947 34.692 190.13
109 -64.501 79.996 1620 0.4933 34.692 190.21
109 -64.501 79.996 1624 0.4908 34.692 190.21
109 -64.501 79.996 1628 0.4869 34.691 190.25
109 -64.501 79.996 1632 0.484 34.691 190.28
109 -64.501 79.996 1636 0.4809 34.691 190.23
109 -64.501 79.996 1640 0.477 34.691 190.26
109 -64.501 79.996 1644 0.476 34.691 190.29
109 -64.501 79.996 1648 0.4739 34.691 190.36
109 -64.501 79.996 1652 0.4711 34.691 190.39
109 -64.501 79.996 1656 0.4684 34.691 190.37
109 -64.501 79.996 1660 0.4645 34.691 190.42
109 -64.501 79.996 1664 0.4626 34.691 190.42
109 -64.501 79.996 1668 0.4596 34.69 190.49
109 -64.501 79.996 1672 0.4585 34.691 190.58
109 -64.501 79.996 1676 0.457 34.691 190.49
109 -64.501 79.996 1680 0.4547 34.691 190.54
109 -64.501 79.996 1684 0.4518 34.69 190.57
109 -64.501 79.996 1688 0.451 34.69 190.5
109 -64.501 79.996 1692 0.4499 34.691 190.48
109 -64.501 79.996 1696 0.4486 34.69 190.33
109 -64.501 79.996 1700 0.4467 34.69 190.36
109 -64.501 79.996 1704 0.446 34.69 190.33
109 -64.501 79.996 1708 0.4431 34.69 190.29
109 -64.501 79.996 1712 0.4396 34.69 190.32
109 -64.501 79.996 1716 0.4364 34.69 190.38
109 -64.501 79.996 1720 0.4331 34.69 190.4
109 -64.501 79.996 1724 0.4318 34.69 190.44
109 -64.501 79.996 1728 0.4298 34.69 190.5
109 -64.501 79.996 1732 0.4284 34.69 190.53
109 -64.501 79.996 1736 0.4255 34.69 190.5
109 -64.501 79.996 1740 0.4224 34.689 190.54
109 -64.501 79.996 1744 0.421 34.689 190.63
109 -64.501 79.996 1748 0.4185 34.689 190.66
109 -64.501 79.996 1752 0.4163 34.689 190.68
109 -64.501 79.996 1756 0.414 34.689 190.67
109 -64.501 79.996 1760 0.4124 34.689 190.7
109 -64.501 79.996 1764 0.4084 34.689 190.73
109 -64.501 79.996 1768 0.406 34.689 190.77
109 -64.501 79.996 1772 0.4048 34.688 190.84
109 -64.501 79.996 1776 0.4042 34.689 190.87
109 -64.501 79.996 1780 0.4034 34.689 190.84
109 -64.501 79.996 1784 0.4023 34.688 190.85
109 -64.501 79.996 1788 0.3995 34.688 190.88
109 -64.501 79.996 1792 0.3978 34.688 190.87
109 -64.501 79.996 1796 0.3935 34.688 190.97
109 -64.501 79.996 1800 0.3906 34.688 191.04
109 -64.501 79.996 1804 0.3891 34.688 191.18
109 -64.501 79.996 1808 0.3877 34.688 191.21
109 -64.501 79.996 1812 0.3862 34.688 191.24
109 -64.501 79.996 1816 0.3838 34.688 191.22
109 -64.501 79.996 1820 0.3821 34.688 191.35
109 -64.501 79.996 1824 0.3791 34.687 191.34
109 -64.501 79.996 1828 0.3758 34.687 191.33
109 -64.501 79.996 1832 0.3744 34.687 191.35
109 -64.501 79.996 1836 0.3713 34.687 191.44
109 -64.501 79.996 1840 0.3682 34.687 191.5
109 -64.501 79.996 1844 0.3648 34.687 191.53
109 -64.501 79.996 1848 0.3614 34.687 191.54
109 -64.501 79.996 1852 0.3594 34.687 191.72
109 -64.501 79.996 1856 0.3588 34.687 191.75
109 -64.501 79.996 1860 0.3572 34.687 191.78
109 -64.501 79.996 1864 0.3565 34.687 191.77
109 -64.501 79.996 1868 0.3548 34.686 191.9
109 -64.501 79.996 1872 0.3525 34.686 191.96
109 -64.501 79.996 1876 0.3493 34.686 192
109 -64.501 79.996 1880 0.3485 34.686 192.11
109 -64.501 79.996 1884 0.3468 34.686 192.18
109 -64.501 79.996 1888 0.345 34.686 192.16
109 -64.501 79.996 1892 0.344 34.686 192.21
109 -64.501 79.996 1896 0.3429 34.686 192.25
109 -64.501 79.996 1900 0.3414 34.686 192.26
109 -64.501 79.996 1904 0.3383 34.686 192.31
109 -64.501 79.996 1908 0.3372 34.686 192.3
109 -64.501 79.996 1912 0.3361 34.686 192.38
109 -64.501 79.996 1916 0.3359 34.686 192.38
109 -64.501 79.996 1920 0.3362 34.686 192.37
109 -64.501 79.996 1924 0.3356 34.686 192.38
109 -64.501 79.996 1928 0.3344 34.685 192.38
109 -64.501 79.996 1932 0.3329 34.685 192.44
109 -64.501 79.996 1936 0.3317 34.685 192.38
109 -64.501 79.996 1940 0.3289 34.685 192.39
109 -64.501 79.996 1944 0.3255 34.685 192.45
109 -64.501 79.996 1948 0.3238 34.685 192.56
109 -64.501 79.996 1952 0.3222 34.685 192.56
109 -64.501 79.996 1956 0.3206 34.685 192.56
109 -64.501 79.996 1960 0.3181 34.685 192.61
109 -64.501 79.996 1964 0.3165 34.685 192.61
109 -64.501 79.996 1968 0.315 34.685 192.62
109 -64.501 79.996 1972 0.3136 34.685 192.65
109 -64.501 79.996 1976 0.3108 34.685 192.72
109 -64.501 79.996 1980 0.3098 34.684 192.71
109 -64.501 79.996 1984 0.3076 34.684 192.78
109 -64.501 79.996 1988 0.3067 34.684 192.85
109 -64.501 79.996 1992 0.3052 34.684 192.87
109 -64.501 79.996 1996 0.3038 34.684 192.97
109 -64.501 79.996 2000 0.3017 34.684 193
109 -64.501 79.996 2004 0.3006 34.684 193.04
109 -64.501 79.996 2008 0.2988 34.684 193.26
109 -64.501 79.996 2012 0.2967 34.684 193.32
109 -64.501 79.996 2016 0.2955 34.684 193.3
109 -64.501 79.996 2020 0.294 34.684 193.29
109 -64.501 79.996 2024 0.2921 34.684 193.39
109 -64.501 79.996 2028 0.2906 34.684 193.36
109 -64.501 79.996 2032 0.2897 34.684 193.36
109 -64.501 79.996 2036 0.2891 34.684 193.46
109 -64.501 79.996 2040 0.2854 34.684 193.44
109 -64.501 79.996 2044 0.2828 34.684 193.47
109 -64.501 79.996 2048 0.2812 34.683 193.58
109 -64.501 79.996 2052 0.279 34.683 193.68
109 -64.501 79.996 2056 0.2777 34.683 193.8
109 -64.501 79.996 2060 0.2765 34.683 193.84
109 -64.501 79.996 2064 0.2749 34.683 193.74
109 -64.501 79.996 2068 0.2727 34.683 193.75
109 -64.501 79.996 2072 0.2713 34.683 193.86
109 -64.501 79.996 2076 0.2695 34.683 193.91
109 -64.501 79.996 2080 0.2657 34.682 193.94
109 -64.501 79.996 2084 0.2643 34.682 194.06
109 -64.501 79.996 2088 0.2617 34.682 194.12
109 -64.501 79.996 2092 0.2608 34.682 194.19
109 -64.501 79.996 2096 0.258 34.682 194.31
109 -64.501 79.996 2100 0.2571 34.682 194.28
109 -64.501 79.996 2104 0.2544 34.682 194.33
109 -64.501 79.996 2108 0.2532 34.682 194.37
109 -64.501 79.996 2112 0.2526 34.682 194.47
109 -64.501 79.996 2116 0.2499 34.682 194.57
109 -64.501 79.996 2120 0.249 34.682 194.53
109 -64.501 79.996 2124 0.2475 34.682 194.53
109 -64.501 79.996 2128 0.2439 34.682 194.58
109 -64.501 79.996 2132 0.2431 34.682 194.69
109 -64.501 79.996 2136 0.2417 34.682 194.77
109 -64.501 79.996 2140 0.239 34.681 194.84
109 -64.501 79.996 2144 0.2376 34.681 194.85
109 -64.501 79.996 2148 0.235 34.681 194.92
109 -64.501 79.996 2152 0.2344 34.681 194.98
109 -64.501 79.996 2156 0.2325 34.681 195.01
109 -64.501 79.996 2160 0.2291 34.681 194.98
109 -64.501 79.996 2164 0.2274 34.681 195.05
109 -64.501 79.996 2168 0.2258 34.681 195.05
109 -64.501 79.996 2172 0.2242 34.681 195.13
109 -64.501 79.996 2176 0.2213 34.681 195.19
109 -64.501 79.996 2180 0.2189 34.681 195.32
109 -64.501 79.996 2184 0.2166 34.681 195.36
109 -64.501 79.996 2188 0.2152 34.681 195.45
109 -64.501 79.996 2192 0.214 34.681 195.53
109 -64.501 79.996 2196 0.2136 34.681 195.56
109 -64.501 79.996 2200 0.2114 34.68 195.66
109 -64.501 79.996 2204 0.2106 34.68 195.66
109 -64.501 79.996 2208 0.209 34.68 195.71
109 -64.501 79.996 2212 0.2066 34.68 195.73
109 -64.501 79.996 2216 0.205 34.68 195.9
109 -64.501 79.996 2220 0.204 34.68 195.96
109 -64.501 79.996 2224 0.2018 34.68 196.03
109 -64.501 79.996 2228 0.2008 34.68 196.09
109 -64.501 79.996 2232 0.1975 34.68 196.16
109 -64.501 79.996 2236 0.1963 34.68 196.24
109 -64.501 79.996 2240 0.1949 34.68 196.3
109 -64.501 79.996 2244 0.1931 34.679 196.4
109 -64.501 79.996 2248 0.191 34.679 196.49
109 -64.501 79.996 2252 0.1899 34.679 196.56
109 -64.501 79.996 2256 0.1882 34.679 196.6
109 -64.501 79.996 2260 0.1861 34.679 196.71
109 -64.501 79.996 2264 0.1845 34.679 196.65
109 -64.501 79.996 2268 0.1832 34.679 196.78
109 -64.501 79.996 2272 0.1809 34.679 196.71
109 -64.501 79.996 2276 0.1799 34.679 196.81
109 -64.501 79.996 2280 0.1783 34.679 196.86
109 -64.501 79.996 2284 0.1781 34.679 196.91
109 -64.501 79.996 2288 0.177 34.679 196.94
109 -64.501 79.996 2292 0.1766 34.679 196.91
109 -64.501 79.996 2296 0.1751 34.679 196.95
109 -64.501 79.996 2300 0.1745 34.679 196.99
109 -64.501 79.996 2304 0.1724 34.679 197.06
109 -64.501 79.996 2308 0.1714 34.679 197.07
109 -64.501 79.996 2312 0.1701 34.679 197.11
109 -64.501 79.996 2316 0.168 34.679 197.17
109 -64.501 79.996 2320 0.166 34.679 197.23
109 -64.501 79.996 2324 0.1652 34.679 197.31
109 -64.501 79.996 2328 0.1638 34.678 197.29
109 -64.501 79.996 2332 0.1623 34.678 197.34
109 -64.501 79.996 2336 0.1614 34.678 197.46
109 -64.501 79.996 2340 0.1604 34.678 197.54
109 -64.501 79.996 2344 0.159 34.678 197.65
109 -64.501 79.996 2348 0.1569 34.678 197.69
109 -64.501 79.996 2352 0.156 34.678 197.66
109 -64.501 79.996 2356 0.1549 34.678 197.73
109 -64.501 79.996 2360 0.1528 34.678 197.73
109 -64.501 79.996 2364 0.1528 34.678 197.82
109 -64.501 79.996 2368 0.1497 34.678 197.87
109 -64.501 79.996 2372 0.1477 34.678 197.85
109 -64.501 79.996 2376 0.1462 34.678 197.91
109 -64.501 79.996 2380 0.1453 34.678 197.97
109 -64.501 79.996 2384 0.1438 34.678 198.07
109 -64.501 79.996 2388 0.1426 34.678 198.09
109 -64.501 79.996 2392 0.1404 34.678 198.07
109 -64.501 79.996 2396 0.1387 34.678 198.22
109 -64.501 79.996 2400 0.1382 34.677 198.25
109 -64.501 79.996 2404 0.1372 34.678 198.28
109 -64.501 79.996 2408 0.1368 34.677 198.36
109 -64.501 79.996 2412 0.1345 34.677 198.37
109 -64.501 79.996 2416 0.1336 34.677 198.44
109 -64.501 79.996 2420 0.1315 34.677 198.43
109 -64.501 79.996 2424 0.1295 34.677 198.4
109 -64.501 79.996 2428 0.1283 34.677 198.54
109 -64.501 79.996 2432 0.127 34.677 198.58
109 -64.501 79.996 2436 0.1254 34.677 198.65
109 -64.501 79.996 2440 0.1233 34.677 198.68
109 -64.501 79.996 2444 0.1212 34.677 198.69
109 -64.501 79.996 2448 0.1203 34.677 198.72
109 -64.501 79.996 2452 0.1179 34.677 198.82
109 -64.501 79.996 2456 0.1172 34.677 198.89
109 -64.501 79.996 2460 0.1162 34.677 198.87
109 -64.501 79.996 2464 0.1156 34.676 198.87
109 -64.501 79.996 2468 0.1151 34.676 198.8
109 -64.501 79.996 2472 0.1137 34.677 198.78
109 -64.501 79.996 2476 0.1127 34.677 198.92
109 -64.501 79.996 2480 0.1112 34.676 199
109 -64.501 79.996 2484 0.1103 34.676 199.14
109 -64.501 79.996 2488 0.1096 34.676 199.22
109 -64.501 79.996 2492 0.1083 34.676 199.28
109 -64.501 79.996 2496 0.1082 34.676 199.4
109 -64.501 79.996 2500 0.1071 34.676 199.48
109 -64.501 79.996 2504 0.1051 34.676 199.58
109 -64.501 79.996 2508 0.1044 34.676 199.6
109 -64.501 79.996 2512 0.1035 34.676 199.65
109 -64.501 79.996 2516 0.1024 34.676 199.69
109 -64.501 79.996 2520 0.0995 34.676 199.67
109 -64.501 79.996 2524 0.0988 34.676 199.72
109 -64.501 79.996 2528 0.0988 34.676 199.73
109 -64.501 79.996 2532 0.0979 34.676 199.72
109 -64.501 79.996 2536 0.096 34.676 199.73
109 -64.501 79.996 2540 0.0948 34.676 199.75
109 -64.501 79.996 2544 0.095 34.676 199.7
109 -64.501 79.996 2548 0.0941 34.676 199.7
109 -64.501 79.996 2552 0.0922 34.676 199.74
109 -64.501 79.996 2556 0.0904 34.675 199.74
109 -64.501 79.996 2560 0.0885 34.675 199.58
109 -64.501 79.996 2564 0.0859 34.675 199.43
109 -64.501 79.996 2568 0.085 34.675 199.35
109 -64.501 79.996 2572 0.0846 34.675 199.29
109 -64.501 79.996 2576 0.0835 34.675 199.33
109 -64.501 79.996 2580 0.0811 34.675 199.34
109 -64.501 79.996 2584 0.0791 34.675 199.34
109 -64.501 79.996 2588 0.0775 34.675 199.36
109 -64.501 79.996 2592 0.0761 34.675 199.41
109 -64.501 79.996 2596 0.0741 34.675 199.46
109 -64.501 79.996 2600 0.0717 34.675 199.53
109 -64.501 79.996 2604 0.0702 34.675 199.61
109 -64.501 79.996 2608 0.0685 34.675 199.76
109 -64.501 79.996 2612 0.0669 34.675 199.8
109 -64.501 79.996 2616 0.0659 34.675 199.97
109 -64.501 79.996 2620 0.0648 34.675 200.02
109 -64.501 79.996 2624 0.064 34.675 199.98
109 -64.501 79.996 2628 0.0629 34.674 200.02
109 -64.501 79.996 2632 0.0622 34.674 200.09
109 -64.501 79.996 2636 0.0609 34.674 200.14
109 -64.501 79.996 2640 0.059 34.674 200.17
109 -64.501 79.996 2644 0.0582 34.674 200.2
109 -64.501 79.996 2648 0.0576 34.674 200.26
109 -64.501 79.996 2652 0.0558 34.674 200.36
109 -64.501 79.996 2656 0.0549 34.674 200.51
109 -64.501 79.996 2660 0.0543 34.674 200.51
109 -64.501 79.996 2664 0.0532 34.674 200.6
109 -64.501 79.996 2668 0.053 34.674 200.59
109 -64.501 79.996 2672 0.0523 34.674 200.6
109 -64.501 79.996 2676 0.0511 34.674 200.66
109 -64.501 79.996 2680 0.0498 34.674 200.81
109 -64.501 79.996 2684 0.0494 34.674 200.9
109 -64.501 79.996 2688 0.0479 34.674 200.9
109 -64.501 79.996 2692 0.047 34.674 200.86
109 -64.501 79.996 2696 0.0455 34.674 200.92
109 -64.501 79.996 2700 0.0449 34.674 200.96
109 -64.501 79.996 2704 0.0437 34.674 200.97
109 -64.501 79.996 2708 0.0429 34.674 200.97
109 -64.501 79.996 2712 0.0417 34.674 201.06
109 -64.501 79.996 2716 0.0406 34.674 201.13
109 -64.501 79.996 2720 0.0396 34.673 201.18
109 -64.501 79.996 2724 0.0389 34.673 201.2
109 -64.501 79.996 2728 0.0378 34.673 201.3
109 -64.501 79.996 2732 0.0366 34.673 201.35
109 -64.501 79.996 2736 0.0355 34.673 201.39
109 -64.501 79.996 2740 0.0348 34.673 201.45
109 -64.501 79.996 2744 0.0336 34.673 201.49
109 -64.501 79.996 2748 0.0333 34.673 201.54
109 -64.501 79.996 2752 0.0321 34.673 201.5
109 -64.501 79.996 2756 0.0315 34.673 201.61
109 -64.501 79.996 2760 0.0303 34.673 201.58
109 -64.501 79.996 2764 0.0298 34.673 201.71
109 -64.501 79.996 2768 0.0267 34.673 201.73
109 -64.501 79.996 2772 0.0255 34.673 201.76
109 -64.501 79.996 2776 0.0246 34.673 201.86
109 -64.501 79.996 2780 0.0248 34.673 201.83
109 -64.501 79.996 2784 0.0243 34.673 201.82
109 -64.501 79.996 2788 0.0229 34.673 201.83
109 -64.501 79.996 2792 0.0216 34.673 201.93
109 -64.501 79.996 2796 0.0208 34.673 201.95
109 -64.501 79.996 2800 0.0201 34.673 202
109 -64.501 79.996 2804 0.0199 34.673 202.04
109 -64.501 79.996 2808 0.0196 34.673 202.05
109 -64.501 79.996 2812 0.0186 34.673 202.06
109 -64.501 79.996 2816 0.0179 34.673 202.06
109 -64.501 79.996 2820 0.0179 34.673 202.05
109 -64.501 79.996 2824 0.0172 34.673 202.07
109 -64.501 79.996 2828 0.0161 34.673 202.12
109 -64.501 79.996 2832 0.015 34.672 202.21
109 -64.501 79.996 2836 0.0144 34.672 202.29
109 -64.501 79.996 2840 0.0131 34.673 202.36
109 -64.501 79.996 2844 0.0124 34.672 202.46
109 -64.501 79.996 2848 0.0112 34.673 202.54
109 -64.501 79.996 2852 0.0099 34.672 202.62
109 -64.501 79.996 2856 0.0082 34.672 202.67
109 -64.501 79.996 2860 0.0076 34.672 202.71
109 -64.501 79.996 2864 0.0071 34.672 202.72
109 -64.501 79.996 2868 0.0062 34.672 202.83
109 -64.501 79.996 2872 0.0051 34.672 202.87
109 -64.501 79.996 2876 0.0044 34.672 202.87
109 -64.501 79.996 2880 0.0032 34.672 203
109 -64.501 79.996 2884 0.0028 34.672 203.02
109 -64.501 79.996 2888 0.0016 34.672 203.04
109 -64.501 79.996 2892 0.0006 34.672 202.98
109 -64.501 79.996 2896 -0.0008 34.672 203.02
109 -64.501 79.996 2900 -0.0021 34.672 203.05
109 -64.501 79.996 2904 -0.003 34.672 203.1
109 -64.501 79.996 2908 -0.0042 34.672 203.18
109 -64.501 79.996 2912 -0.005 34.672 203.26
109 -64.501 79.996 2916 -0.0054 34.672 203.24
109 -64.501 79.996 2920 -0.0059 34.672 203.27
109 -64.501 79.996 2924 -0.0073 34.672 203.36
109 -64.501 79.996 2928 -0.0081 34.672 203.33
109 -64.501 79.996 2932 -0.0085 34.672 203.37
109 -64.501 79.996 2936 -0.009 34.672 203.43
109 -64.501 79.996 2940 -0.0094 34.672 203.51
109 -64.501 79.996 2944 -0.0101 34.672 203.52
109 -64.501 79.996 2948 -0.0108 34.672 203.58
109 -64.501 79.996 2952 -0.0119 34.672 203.54
109 -64.501 79.996 2956 -0.0126 34.672 203.55
109 -64.501 79.996 2960 -0.0135 34.672 203.59
109 -64.501 79.996 2964 -0.015 34.672 203.63
109 -64.501 79.996 2968 -0.0158 34.672 203.63
109 -64.501 79.996 2972 -0.0177 34.672 203.74
109 -64.501 79.996 2976 -0.0187 34.672 203.83
109 -64.501 79.996 2980 -0.0193 34.671 203.9
109 -64.501 79.996 2984 -0.0206 34.671 203.87
109 -64.501 79.996 2988 -0.0215 34.672 203.94
109 -64.501 79.996 2992 -0.0231 34.671 203.96
109 -64.501 79.996 2996 -0.0237 34.671 204.01
109 -64.501 79.996 3000 -0.025 34.671 204.07
109 -64.501 79.996 3004 -0.0263 34.671 204.14
109 -64.501 79.996 3008 -0.0273 34.671 204.14
109 -64.501 79.996 3012 -0.0278 34.671 204.21
109 -64.501 79.996 3016 -0.0282 34.671 204.29
109 -64.501 79.996 3020 -0.029 34.671 204.32
109 -64.501 79.996 3024 -0.0299 34.671 204.35
109 -64.501 79.996 3028 -0.0311 34.671 204.37
109 -64.501 79.996 3032 -0.0316 34.671 204.46
109 -64.501 79.996 3036 -0.0321 34.671 204.48
109 -64.501 79.996 3040 -0.0334 34.671 204.52
109 -64.501 79.996 3044 -0.0337 34.671 204.6
109 -64.501 79.996 3048 -0.0345 34.671 204.59
109 -64.501 79.996 3052 -0.0345 34.671 204.66
109 -64.501 79.996 3056 -0.0351 34.671 204.75
109 -64.501 79.996 3060 -0.0355 34.671 204.78
109 -64.501 79.996 3064 -0.037 34.671 204.79
109 -64.501 79.996 3068 -0.0388 34.671 204.83
109 -64.501 79.996 3072 -0.0403 34.671 204.9
109 -64.501 79.996 3076 -0.0408 34.671 205.01
109 -64.501 79.996 3080 -0.0408 34.671 204.96
109 -64.501 79.996 3084 -0.0417 34.671 205.01
109 -64.501 79.996 3088 -0.0421 34.671 204.99
109 -64.501 79.996 3092 -0.0427 34.671 204.99
109 -64.501 79.996 3096 -0.0437 34.671 205.08
109 -64.501 79.996 3100 -0.0447 34.671 205.06
109 -64.501 79.996 3104 -0.0454 34.671 205.13
109 -64.501 79.996 3108 -0.0458 34.671 205.2
109 -64.501 79.996 3112 -0.0469 34.67 205.19
109 -64.501 79.996 3116 -0.0477 34.67 205.19
109 -64.501 79.996 3120 -0.0491 34.67 205.23
109 -64.501 79.996 3124 -0.0497 34.67 205.26
109 -64.501 79.996 3128 -0.0508 34.67 205.32
109 -64.501 79.996 3132 -0.0515 34.67 205.37
109 -64.501 79.996 3136 -0.0526 34.67 205.39
109 -64.501 79.996 3140 -0.0531 34.67 205.43
109 -64.501 79.996 3144 -0.0539 34.67 205.48
109 -64.501 79.996 3148 -0.0551 34.67 205.56
109 -64.501 79.996 3152 -0.0558 34.67 205.59
109 -64.501 79.996 3156 -0.0568 34.67 205.64
109 -64.501 79.996 3160 -0.0576 34.67 205.71
109 -64.501 79.996 3164 -0.0582 34.67 205.79
109 -64.501 79.996 3168 -0.0586 34.67 205.8
109 -64.501 79.996 3172 -0.0594 34.67 205.86
109 -64.501 79.996 3176 -0.0594 34.67 205.87
109 -64.501 79.996 3180 -0.06 34.67 205.88
109 -64.501 79.996 3184 -0.0606 34.67 205.92
109 -64.501 79.996 3188 -0.0621 34.67 205.96
109 -64.501 79.996 3192 -0.0629 34.67 205.9
109 -64.501 79.996 3196 -0.063 34.67 205.95
109 -64.501 79.996 3200 -0.0634 34.67 205.98
109 -64.501 79.996 3204 -0.064 34.67 205.99
109 -64.501 79.996 3208 -0.0647 34.67 206.05
109 -64.501 79.996 3212 -0.0657 34.67 206.06
109 -64.501 79.996 3216 -0.0668 34.67 206.04
109 -64.501 79.996 3220 -0.0679 34.67 206.06
109 -64.501 79.996 3224 -0.0691 34.67 206.06
109 -64.501 79.996 3228 -0.0701 34.67 206.14
109 -64.501 79.996 3232 -0.0708 34.67 206.19
109 -64.501 79.996 3236 -0.0722 34.67 206.17
109 -64.501 79.996 3240 -0.0733 34.669 206.25
109 -64.501 79.996 3244 -0.0747 34.669 206.33
109 -64.501 79.996 3248 -0.0765 34.669 206.45
109 -64.501 79.996 3252 -0.0771 34.669 206.5
109 -64.501 79.996 3256 -0.0777 34.669 206.52
109 -64.501 79.996 3260 -0.0787 34.669 206.53
109 -64.501 79.996 3264 -0.08 34.669 206.5
109 -64.501 79.996 3268 -0.0807 34.669 206.62
109 -64.501 79.996 3272 -0.0815 34.669 206.6
109 -64.501 79.996 3276 -0.0826 34.669 206.6
109 -64.501 79.996 3280 -0.0836 34.669 206.68
109 -64.501 79.996 3284 -0.0842 34.669 206.62
109 -64.501 79.996 3288 -0.0859 34.669 206.63
109 -64.501 79.996 3292 -0.087 34.669 206.74
109 -64.501 79.996 3296 -0.0877 34.669 206.73
109 -64.501 79.996 3300 -0.0885 34.669 206.84
109 -64.501 79.996 3304 -0.0895 34.669 206.84
109 -64.501 79.996 3308 -0.091 34.669 206.89
109 -64.501 79.996 3312 -0.0921 34.669 206.86
109 -64.501 79.996 3316 -0.0928 34.669 206.87
109 -64.501 79.996 3320 -0.0942 34.669 206.88
109 -64.501 79.996 3324 -0.095 34.669 206.96
109 -64.501 79.996 3328 -0.0964 34.669 207
109 -64.501 79.996 3332 -0.0973 34.669 207.05
109 -64.501 79.996 3336 -0.0992 34.668 207.07
109 -64.501 79.996 3340 -0.0994 34.669 207.15
109 -64.501 79.996 3344 -0.1011 34.668 207.21
109 -64.501 79.996 3348 -0.102 34.668 207.2
109 -64.501 79.996 3352 -0.1023 34.669 207.24
109 -64.501 79.996 3356 -0.1035 34.668 207.2
109 -64.501 79.996 3360 -0.1047 34.668 207.21
109 -64.501 79.996 3364 -0.1058 34.668 207.29
109 -64.501 79.996 3368 -0.1066 34.668 207.3
109 -64.501 79.996 3372 -0.1074 34.668 207.3
109 -64.501 79.996 3376 -0.11 34.668 207.27
109 -64.501 79.996 3380 -0.1112 34.668 207.25
109 -64.501 79.996 3384 -0.1127 34.668 207.27
109 -64.501 79.996 3388 -0.1139 34.668 207.51
109 -64.501 79.996 3392 -0.116 34.668 207.63
109 -64.501 79.996 3396 -0.118 34.668 207.79
109 -64.501 79.996 3400 -0.1178 34.668 207.96
109 -64.501 79.996 3404 -0.1189 34.668 208.1
109 -64.501 79.996 3408 -0.1201 34.668 208.22
109 -64.501 79.996 3412 -0.1208 34.668 208.32
109 -64.501 79.996 3416 -0.1208 34.668 208.42
109 -64.501 79.996 3420 -0.121 34.668 208.39
109 -64.501 79.996 3424 -0.1211 34.668 208.41
109 -64.501 79.996 3428 -0.1212 34.668 208.43
109 -64.501 79.996 3432 -0.1225 34.668 208.46
109 -64.501 79.996 3436 -0.1241 34.668 208.56
109 -64.501 79.996 3440 -0.125 34.667 208.51
109 -64.501 79.996 3444 -0.1254 34.667 208.52
109 -64.501 79.996 3448 -0.1258 34.667 208.52
109 -64.501 79.996 3452 -0.1264 34.667 208.5
109 -64.501 79.996 3456 -0.1276 34.667 208.54
109 -64.501 79.996 3460 -0.1284 34.667 208.55
109 -64.501 79.996 3464 -0.1306 34.667 208.52
109 -64.501 79.996 3468 -0.1322 34.667 208.47
109 -64.501 79.996 3472 -0.1336 34.667 208.33
109 -64.501 79.996 3476 -0.1357 34.667 208.18
109 -64.501 79.996 3480 -0.1384 34.667 208.13
109 -64.501 79.996 3484 -0.1398 34.667 208.04
109 -64.501 79.996 3488 -0.1422 34.667 208.05
109 -64.501 79.996 3492 -0.1439 34.667 208.02
109 -64.501 79.996 3496 -0.1465 34.666 207.99
109 -64.501 79.996 3500 -0.1485 34.666 208
109 -64.501 79.996 3504 -0.1489 34.666 207.99
109 -64.501 79.996 3508 -0.1505 34.666 207.91
109 -64.501 79.996 3512 -0.1527 34.666 207.92
109 -64.501 79.996 3516 -0.1531 34.666 207.89
109 -64.501 79.996 3520 -0.1528 34.666 207.88
109 -64.501 79.996 3524 -0.1531 34.666 207.9
109 -64.501 79.996 3528 -0.1554 34.666 207.84
109 -64.501 79.996 3532 -0.1567 34.666 207.85
109 -64.501 79.996 3536 -0.1572 34.666 207.85
109 -64.501 79.996 3540 -0.1575 34.666 207.9
109 -64.501 79.996 3544 -0.159 34.666 207.87
109 -64.501 79.996 3548 -0.1603 34.666 207.86
109 -64.501 79.996 3552 -0.161 34.666 207.79
109 -64.501 79.996 3556 -0.1608 34.665 207.83
109 -64.501 79.996 3560 -0.1615 34.665 207.9
109 -64.501 79.996 3564 -0.1618 34.665 207.85
109 -64.501 79.996 3568 -0.1618 34.665 207.81
109 -64.501 79.996 3572 -0.162 34.665 207.79
109 -64.501 79.996 3576 -0.1618 34.665 207.78
109 -64.501 79.996 3580 -0.1621 34.665 207.72
109 -64.501 79.996 3584 -0.1628 34.665 207.78
109 -64.501 79.996 3588 -0.1632 34.665 207.71
109 -64.501 79.996 3592 -0.1628 34.665 207.7
109 -64.501 79.996 3596 -0.1646 34.665 207.72
109 -64.501 79.996 3600 -0.1656 34.665 207.7
109 -64.501 79.996 3604 -0.1652 34.665 207.7
109 -64.501 79.996 3608 -0.1651 34.665 207.76
109 -64.501 79.996 3612 -0.1648 34.665 207.74
109 -64.501 79.996 3616 -0.1644 34.665 207.65
109 -64.501 79.996 3620 -0.1639 34.665 207.74
109 -64.501 79.996 3624 -0.1637 34.665 207.68
109 -64.501 79.996 3628 -0.1634 34.665 207.61
109 -64.501 79.996 3632 -0.163 34.665 207.68
109 -64.501 79.996 3636 -0.1626 34.665 207.69
109 -64.501 79.996 3640 -0.1622 34.665 207.71
109 -64.501 79.996 3644 -0.1619 34.665 207.67
109 -64.501 79.996 3648 -0.1616 34.665 207.76
